Date,Open,High,Low,Close,Volume,log_return,vol_21d,vol_zscore
2015-01-02,6.797621278437873,6.825644330725813,6.533402837478868,6.605462551116943,923400,,,
2015-01-05,6.453337611411612,6.465347055620932,6.012973252556946,6.032989501953125,1468900,-0.0906543066182648,,
2015-01-06,6.016975414075803,6.065015092979921,5.86484957332005,5.976942539215088,1122600,-0.00933350320710691,,
2015-01-07,6.032987494639123,6.297205869326186,6.004964449379997,6.18110990524292,1067100,0.03358869551563995,,
2015-01-08,6.2011271901076555,6.625477842585452,6.2011271901076555,6.509382247924805,1891100,0.051746707264247294,,
2015-01-09,6.561425726129218,6.561425726129218,6.341243952011536,6.52539587020874,696900,0.0024570622062296704,,
2015-01-12,6.381276342676533,6.425312617791678,6.085031477097381,6.177107810974121,1632300,-0.05485145095669181,,
2015-01-13,6.2291512370630375,6.3972899249600585,6.161094928773212,6.269184112548828,1336400,0.01479605041194034,,
2015-01-14,6.161094388701246,6.341243267059326,6.0610116360817115,6.341243267059326,823200,0.01142862754205243,,
2015-01-15,6.39728878461392,6.453335640231377,6.1530870277887395,6.205130100250244,1071900,-0.02169846269029119,,
2015-01-16,6.313221152443969,6.437323570251465,6.177108527659908,6.437323570251465,848200,0.03673647361218588,,
2015-01-20,6.43732373798609,6.445330542845763,6.201128339622302,6.349250793457031,1060600,-0.013776038389976585,,
2015-01-21,6.369266910908232,6.569432434855243,6.317223828867756,6.553419589996338,629300,0.03165016756069094,,
2015-01-22,6.593453174471787,6.673519702721771,6.469350742898214,6.601459980010986,716300,0.007303845439706931,,
2015-01-23,6.609466530206653,6.757588609104419,6.597456322361845,6.705545902252197,861500,0.01564409694660549,,
2015-01-26,6.701541379070288,6.869680442928145,6.645495278974617,6.833650588989258,1108000,0.018924093447051826,,
2015-01-27,6.773602218808171,6.88169179868646,6.733568956234253,6.861674785614014,579400,0.004092525730121177,,
2015-01-28,6.869682069145487,6.953752002761194,6.66150970012386,6.68953275680542,1096200,-0.02540752011661425,,
2015-01-29,6.721557955949101,6.769597249060128,6.377273046513283,6.509382247924805,1016000,-0.027299470743010656,,
2015-01-30,6.469349767030615,6.6575050873935275,6.389283632643691,6.52539587020874,2211600,0.0024570622062296704,,
2015-02-02,6.705545656007912,6.969764110323146,6.605462885022719,6.965760707855225,1544200,0.06530519877960038,,1.0566215475858094
2015-02-03,7.089862277165701,7.970590861312019,7.005793126165722,7.926554203033447,2526600,0.12921159457114278,0.7093497579971824,2.048258358999115
2015-02-04,7.6383167878706,7.66233643827959,7.294031823201095,7.33806848526001,1251900,-0.07714275563348165,0.686691128113995,0.3144285028007388
2015-02-05,7.534231197645085,7.602287515348859,7.402121964875521,7.5502448081970215,1397400,0.028504328812540225,0.6862460407020855,0.5611687175239747
2015-02-06,7.670342442051635,7.690358688040672,7.394113818692054,7.462170124053955,689100,-0.01173371440222304,0.6855138429879521,-1.1195076904303247
2015-02-09,7.450160996037769,7.578266808339425,7.41413114088157,7.494196891784668,652200,0.004282700023129131,0.6676803608910588,-1.1445686952068226
2015-02-10,7.490194453057881,7.490194453057881,7.017804400331633,7.069847106933594,822800,-0.05829011921880035,0.7046902583520204,-0.6036430724304207
2015-02-11,6.905710709375577,6.961756812819129,6.5614257572031525,6.80963134765625,1001200,-0.037500869339177616,0.688875463311921,-0.058088358190148674
2015-02-12,6.885694466972484,7.229978655821483,6.885694466972484,7.1739325523376465,1832200,0.052115992659553495,0.707680708170028,1.4009684638744742
2015-02-13,7.25399959241455,7.510211242339161,7.245992787461669,7.406125068664551,688700,0.031853392442668244,0.7130191428404721,-0.979858834910579
2015-02-17,7.394113806560887,7.394113806560887,7.113882545319933,7.322054862976074,1045400,-0.011416362262343872,0.7086094495607634,0.03725021007318324
2015-02-18,7.221971762385001,7.38610741484186,7.1459086569435195,7.25800085067749,639700,-0.008786581568452731,0.7027758020778853,-1.0943793223141034
2015-02-19,7.11388177933712,7.1218885822858065,6.821640343846859,7.045825481414795,704600,-0.02966911484634244,0.710444035956037,-0.8057197246668624
2015-02-20,7.009796307411205,7.077852611893675,6.85767009100529,6.881690502166748,527700,-0.02357097686291465,0.7100548130346765,-1.422508342244451
2015-02-23,6.769598520951228,6.921724759383245,6.649499502038323,6.845661640167236,708500,-0.005249219857566511,0.7102778225216969,-0.752217442133711
2015-02-24,6.905710765611528,6.997786725896,6.865677507009745,6.929730415344238,382500,0.012205796910872615,0.7095286007524606,-1.8680594304325688
2015-02-25,6.917721748352051,6.937737998113086,6.7495826542180115,6.917721748352051,595500,-0.0017344230347394012,0.7067641731622395,-0.8820201747780698
2015-02-26,6.8376556095707,6.8816922778251675,6.681526714589993,6.68953275680542,504100,-0.03354245863668328,0.7163680336119417,-1.1869566474490727
2015-02-27,6.725561304387651,6.797621015235591,6.6815254083134805,6.693534851074219,766700,0.0005980832654150141,0.7109437017671896,-0.320173505993472
2015-03-02,6.697539050383848,6.697539050383848,6.301211357116699,6.301211357116699,1063500,-0.06040021911272939,0.7357881266866689,0.325681774603783
2015-03-03,6.093037904859421,6.17710742982673,5.820812703672821,5.916892051696777,2111500,-0.06293057404936811,0.7655662522600373,1.7055777867714845
2015-03-04,5.916892951626785,6.109052058686533,5.812807166329265,6.105048656463623,1306900,0.031304757695308015,0.7348577074610072,0.7731460574722046
2015-03-05,6.077025576685564,6.16509813447416,5.992956039316123,6.044999122619629,826800,-0.009884738542374752,0.5452143245115706,-0.056693891289322916
2015-03-06,5.980946013081502,6.085032182827646,5.76476725072399,5.804800510406494,823800,-0.0405460894982716,0.5040707234161436,-0.019254644251102224
2015-03-09,5.824815804032188,5.90888532465149,5.548587215517889,5.5605974197387695,1020800,-0.04297969734347237,0.49391604191840655,0.5437898780615001
2015-03-10,5.508555318909684,5.580614648024555,5.320399619217453,5.564601421356201,1944800,0.0007198076811933526,0.49669187516769986,1.830145709524109
2015-03-11,5.504551571821551,5.652674004667227,5.504551571821551,5.624650955200195,617200,0.010733533991605135,0.5001697207411515,-0.733684322948093
2015-03-12,5.7007134752147515,5.7487531504694065,5.624650751507897,5.7327399253845215,1056600,0.019034694651939615,0.4847307409374957,0.4377403012850185
2015-03-13,5.716726978742269,5.716726978742269,5.4885384147220035,5.648670673370361,917400,-0.014773349981840576,0.47476523603900284,0.1334467467854176
2015-03-16,5.59662759386329,5.688703928925161,5.364435627930461,5.648670673370361,1432500,0.0,0.42173467056737396,1.1990455991146447
2015-03-17,5.5926253093903835,5.828820708304932,5.3964627895111414,5.7727742195129395,1441700,0.021732527154860987,0.40995385993743716,1.1028127302592532
2015-03-18,5.668687869569899,5.984949398452287,5.6326580123148045,5.956926345825195,833000,0.03140186868218729,0.43651636025498725,-0.11148998782964767
2015-03-19,5.840830533836978,5.9529231296354945,5.684701274778512,5.7727742195129395,1622500,-0.031401868682187306,0.44282258134832597,1.259819018813632
2015-03-20,5.936909233337274,6.06501504268594,5.820813248168689,6.053005218505859,1486500,0.04740211346336603,0.4805445110013634,0.9728018457930465
2015-03-23,6.125064964540767,6.329233885775393,6.0730218837288765,6.225147724151611,1535900,0.02804229381198268,0.4915682489028562,0.9519411209387686
2015-03-24,6.221143713979201,6.325229865427847,6.141077590474624,6.165097236633301,1307000,-0.009693263999183981,0.49186328111746985,0.5359726994841938
2015-03-25,6.241161744470477,6.28920142938144,6.149085395385358,6.2011284828186035,807200,0.0058273799890394985,0.4895450085526604,-0.7001407444567923
